elemento,tipo,grupo,perfil,combo,tipo_combo,metodo,tipo_valor,extremo,nodo,longitud_m,P_N,Vy_N,Vz_N,T_Nm,My_Nm,Mz_Nm,V_resultante_N,M_resultante_Nm
247,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,116,2.7299999999999986,0.0,3.3456421163434965e-15,1029.2067019909932,0.11459779483245919,711.4614028863923,4.56680148880887e-15,1029.2067019909932,711.4614028863923
248,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,116,2.7200000000000006,0.0,4.2814867148513305e-14,1029.2067019909814,0.11459779483246657,711.4614028863807,5.82282193219781e-14,1029.2067019909814,711.4614028863807
248,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,53,2.7200000000000006,0.0,4.2814867148513305e-14,1947.9092779909815,0.11459779483246657,3799.779654055072,5.82282193219781e-14,1947.9092779909815,3799.779654055072
249,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,54,1.5,0.0,8.271582957054698e-13,16163.62551897443,36.997098171960324,57.27702644674628,6.203687217791022e-13,16163.62551897443,57.27702644674628
249,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,55,1.5,0.0,8.271582957054698e-13,15656.988068974431,36.997098171960324,23808.186142606024,6.203687217791022e-13,15656.988068974431,23808.186142606024
250,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,55,4.6000000000000005,0.0,3.1298347893388116e-14,4408.98226507576,10.964133837343145,23809.600625921354,7.198620015479269e-14,4408.98226507576,23809.600625921354
250,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,56,4.6000000000000005,0.0,3.1298347893388116e-14,5962.670445075759,10.964133837343145,45.20060905750003,7.198620015479269e-14,5962.670445075759,45.20060905750003
251,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,55,3.799999999999999,0.0,1.7910541847083157e-15,863.8830561081852,1.5726149404149232,47.96123200302055,3.4030029509457998e-15,863.8830561081852,47.96123200302055
251,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,57,3.799999999999999,0.0,1.7910541847083157e-15,2147.3645961081847,1.5726149404149232,5674.424008395622,3.4030029509457998e-15,2147.3645961081847,5674.424008395622
252,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,44,1.5,1.4775133143973915e-11,8.271567272368319e-13,24076.502492142445,13.43867277671262,35729.84963118172,6.203675454276238e-13,24076.502492142445,35729.84963118172
252,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,57,1.5,1.4775133143973915e-11,8.271567272368319e-13,23569.865042142443,13.43867277671262,4.926884239426041,6.203675454276238e-13,23569.865042142443,4.926884239426041
253,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,45,1.5,0.0,8.271582957054698e-13,11885.06337692129,4.1682983549162484,17450.83190310032,6.203687217791022e-13,11885.06337692129,17450.83190310032
253,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,58,1.5,0.0,8.271582957054698e-13,11378.42592692129,4.1682983549162484,3.354269886108308,6.203687217791022e-13,11378.42592692129,3.354269886108308
254,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,57,5.450000000000001,0.0,4.2586258423165495e-15,1958.5147660300336,3.3542698861101323,5660.985625376685,1.1604755420312597e-14,1958.5147660300336,5660.985625376685
254,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,58,5.450000000000001,0.0,4.2586258423165495e-15,117.73203103003321,3.3542698861101323,4.168298354916096,1.1604755420312597e-14,117.73203103003321,4.168298354916096
255,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,38,4.49728807171611,102447.15348484376,1.0578556315043768,103817.28994647479,0.0,0.0,0.0,103817.28995186435,0.0
255,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,101,4.49728807171611,102447.15348484376,1.0578556315043768,103817.28994647479,0.0,0.0,0.0,103817.28995186435,0.0
256,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,39,4.49728807171611,114954.24775931625,1.3164018354733453,116324.74621649976,0.0,0.0,0.0,116324.74622394836,0.0
256,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,101,4.49728807171611,114954.24775931625,1.3164018354733453,116324.74621649976,0.0,0.0,0.0,116324.74622394836,0.0
257,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,40,4.203049488169274,107040.28833255432,1.9758481686240221,125770.87402193525,0.0,0.0,0.0,125770.87403745543,0.0
257,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,102,4.203049488169274,107040.28833255432,1.9758481686240221,125770.87402193525,0.0,0.0,0.0,125770.87403745543,0.0
258,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,41,4.203049488169274,81111.79447341406,1.1667682266263244,95165.31305087371,0.0,0.0,0.0,95165.31305802625,0.0
258,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,102,4.203049488169274,81111.79447341406,1.1667682266263244,95165.31305087371,0.0,0.0,0.0,95165.31305802625,0.0
259,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,38,4.455333881989093,16.80246498877989,40737.92513379767,42053.49105830176,0.0,0.0,0.0,58549.762206157335,0.0
259,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,103,4.455333881989093,16.80246498877989,40737.92513379767,42053.49105830176,0.0,0.0,0.0,58549.762206157335,0.0
260,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,42,4.455333881989093,3.5635688537456853,44164.03664407386,45575.25731107448,0.0,0.0,0.0,63463.10906085319,0.0
260,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,103,4.455333881989093,3.5635688537456853,44164.03664407386,45575.25731107448,0.0,0.0,0.0,63463.10906085319,0.0
261,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,41,4.455333881989093,16.689679361886373,45052.04177460885,46501.324640483006,0.0,0.0,0.0,64746.11695986635,0.0
261,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,104,4.455333881989093,16.689679361886373,45052.04177460885,46501.324640483006,0.0,0.0,0.0,64746.11695986635,0.0
262,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,45,4.455333881989093,3.084081494575889,26581.53842536193,27433.01298525386,0.0,0.0,0.0,38198.80085170344,0.0
262,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,104,4.455333881989093,3.084081494575889,26581.53842536193,27433.01298525386,0.0,0.0,0.0,38198.80085170344,0.0
263,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,46,4.455333881989093,2.4851598420249945,47206.15269447693,48717.43472868248,0.0,0.0,0.0,67836.63684733868,0.0
263,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,105,4.455333881989093,2.4851598420249945,47206.15269447693,48717.43472868248,0.0,0.0,0.0,67836.63684733868,0.0
264,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,50,4.455333881989093,14.826091260834014,35551.16233396081,36698.5840201148,0.0,0.0,0.0,51094.72783347671,0.0
264,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,105,4.455333881989093,14.826091260834014,35551.16233396081,36698.5840201148,0.0,0.0,0.0,51094.72783347671,0.0
265,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,49,4.455333881989093,2.0234978624381723,23784.989352640467,24551.36635873073,0.0,0.0,0.0,34183.26064882979,0.0
265,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,106,4.455333881989093,2.0234978624381723,23784.989352640467,24551.36635873073,0.0,0.0,0.0,34183.26064882979,0.0
266,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,53,4.455333881989093,14.530757006041588,34793.050984053225,35909.71959397079,0.0,0.0,0.0,50000.64357682346,0.0
266,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,106,4.455333881989093,14.530757006041588,34793.050984053225,35909.71959397079,0.0,0.0,0.0,50000.64357682346,0.0
267,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,50,4.49728807171611,99978.78013009929,1.0259299259949781,101314.2783592906,0.0,0.0,0.0,101314.278364485,0.0
267,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,107,4.49728807171611,99978.78013009929,1.0259299259949781,101314.2783592906,0.0,0.0,0.0,101314.278364485,0.0
268,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,51,4.49728807171611,115863.7941695452,1.3950840318908113,117248.97540264935,0.0,0.0,0.0,117248.97541094903,0.0
268,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,107,4.49728807171611,115863.7941695452,1.3950840318908113,117248.97540264935,0.0,0.0,0.0,117248.97541094903,0.0
269,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,52,4.206292904684598,103956.44892589803,1.8686847164866411,121921.8728963599,0.0,0.0,0.0,121921.87291068047,0.0
269,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,108,4.206292904684598,103956.44892589803,1.8686847164866411,121921.8728963599,0.0,0.0,0.0,121921.87291068047,0.0
270,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,53,4.199809519490141,83773.93528177422,1.4110420928832936,98474.92556467607,0.0,0.0,0.0,98474.92557478545,0.0
270,CONTRAVIENTO,Contraviento_1,ORC 114 x 5.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,108,4.199809519490141,83773.93528177422,1.4110420928832936,98474.92556467607,0.0,0.0,0.0,98474.92557478545,0.0
301,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,38,3.200000000000001,145704.11397560054,422.44102414126115,1335.6280649463092,11.30420232447124,2098.561176125918,880.1073421487717,1400.8421562580631,2275.6423145229064
301,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,59,3.200000000000001,143770.71208760055,422.44102414126115,1335.6280649463092,11.30420232447124,2221.988911893369,471.74132024788105,1400.8421562580631,2271.513723886847
302,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,39,3.200000000000001,227448.4691788413,2654.2074049685116,487.94706628041126,11.30420232447124,803.3062985819889,4292.89717506364,2698.6865857452476,4367.409663062406
302,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,60,3.200000000000001,225515.0672908413,2654.2074049685116,487.94706628041126,11.30420232447124,758.1586562141795,4515.877297102583,2698.6865857452476,4579.077670282414
303,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,40,3.200000000000001,198005.54435299634,3020.578841257574,388.07069683706135,11.30420232447124,562.0102495972637,4657.104487241042,3045.405621915831,4690.893062704908
303,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,61,3.200000000000001,196072.14246499634,3020.578841257574,388.07069683706135,11.30420232447124,679.8540316544387,5020.228350759095,3045.405621915831,5066.0531183676085
304,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,41,3.200000000000001,128406.33363046106,308.1309522353852,1363.7740994488597,11.30420232447124,2123.6804516499064,380.05945532081654,1398.150377481991,2157.4206475091282
304,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,62,3.200000000000001,126472.93174246105,308.1309522353852,1363.7740994488597,11.30420232447124,2284.614943925045,605.9949551896378,1398.150377481991,2363.6191164654524
305,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,42,3.200000000000001,216235.95199824392,355.12811384805093,1637.6745425476402,11.30420232447124,2390.4184293306125,380.41973471573937,1675.7368184037423,2420.4998330602352
305,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,63,3.200000000000001,214302.55011024393,355.12811384805093,1637.6745425476402,11.30420232447124,2881.178400895001,756.0027227960915,1675.7368184037423,2978.712657283172
306,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,43,3.200000000000001,403901.08222015685,17966.141634889867,264.2807230528444,51.43406116719938,376.77148746987723,29611.30445089051,17968.08530549375,29613.70135658659
306,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,64,3.200000000000001,399997.67537215684,17966.141634889867,264.2807230528444,51.43406116719938,506.0652465041695,28133.59290690088,17968.08530549375,28138.144073213905
307,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,44,3.200000000000001,293276.60154833115,9957.779180491036,9011.47273688508,51.43406116719938,15524.947960232312,16125.137130436005,13429.966757034203,22384.013416795642
307,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,65,3.200000000000001,289373.19470033114,9957.779180491036,9011.47273688508,51.43406116719938,13312.128660175254,15982.471200644308,13429.966757034203,20800.292188920906
308,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,45,3.200000000000001,155348.58777448538,4200.060032006507,1781.268323426012,11.30420232447124,2706.019913208763,7022.943147053865,4562.172849914766,7526.239048650607
308,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,66,3.200000000000001,153415.1858864854,4200.060032006507,1781.268323426012,11.30420232447124,3021.0771018748424,6417.284300527899,4562.172849914766,7092.844609130694
309,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,46,3.200000000000001,210622.84570152033,411.0429917543487,1642.1712127961925,11.30420232447124,2423.2967042463238,508.9709917656648,1692.8327245203182,2476.1701046717326
309,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,67,3.200000000000001,208689.44381352034,411.0429917543487,1642.1712127961925,11.30420232447124,2862.421102675933,806.4298182435798,1692.8327245203182,2973.849966087206
310,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,47,3.200000000000001,384960.268321157,15559.100818638548,228.39565179779976,51.43406116719938,468.2254606091244,25517.176993604175,15560.777064732945,25521.47246545318
310,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,68,3.200000000000001,381056.861473157,15559.100818638548,228.39565179779976,51.43406116719938,444.11450381087354,24523.95445793751,15560.777064732945,24527.97545553828
311,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,48,3.200000000000001,200971.9631913854,9191.824313719742,758.2946807892166,51.43406116719938,1174.736770346355,14764.530419636225,9223.049660345683,14811.190532565815
311,COLUMNA,Columna_2,ORC 305 x 12.7,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,69,3.200000000000001,197068.5563433854,9191.824313719742,758.2946807892166,51.43406116719938,1252.1244771266502,14890.351072760133,9223.049660345683,14942.903692932929
312,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,49,3.200000000000001,102783.46528625397,279.02515710550335,1791.3563062795834,11.30420232447124,2725.0174455148986,631.7681647814903,1812.9568263875958,2797.2935298949083
312,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,70,3.200000000000001,100850.06339825396,279.02515710550335,1791.3563062795834,11.30420232447124,3034.1344303072383,261.199511380262,1812.9568263875958,3045.356617199555
313,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,50,3.200000000000001,152917.45644859795,397.0790477019095,1299.5219815114897,11.30420232447124,2056.536367823247,871.2191530633775,1358.833746473572,2233.4647176179215
313,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,71,3.200000000000001,150984.05456059796,397.0790477019095,1299.5219815114897,11.30420232447124,2147.78441805681,399.5211265726293,1358.833746473572,2184.6269789200837
314,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,51,3.200000000000001,224981.28691229408,2660.2126261448743,516.6429102994979,11.30420232447124,897.896753171266,4115.670311427626,2709.917178266403,4212.476788271038
314,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,72,3.200000000000001,223047.88502429408,2660.2126261448743,516.6429102994979,11.30420232447124,755.3870719394005,4505.532224292657,2709.917178266403,4568.416602346235
315,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,52,3.200000000000001,202153.45380171336,2895.970394382348,361.1008188830221,11.30420232447124,652.5944609361522,4439.652693556441,2918.396533464402,4487.35953204638
315,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,73,3.200000000000001,200220.05191371337,2895.970394382348,361.1008188830221,11.30420232447124,502.95341319584855,4838.725889701229,2918.396533464402,4864.794997891515
316,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,53,3.200000000000001,131609.780841782,251.42906855377205,1329.2060253105074,11.30420232447124,2059.284131765108,650.4113457844927,1352.7768604746218,2159.5569115132785
316,COLUMNA,Columna_1,ORC 203 x 9.5,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,74,3.200000000000001,129676.37895378198,251.42906855377205,1329.2060253105074,11.30420232447124,2237.7554095108567,196.641021438614,1352.7768604746218,2246.378633291263
317,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,59,3.16,0.0,8.346251508111166e-15,1356.0014582709964,0.1052465402653798,2856.926160608577,1.3187077382815644e-14,1356.0014582709964,2856.926160608577
317,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,117,3.16,0.0,8.346251508111166e-15,1289.385605134743,0.1052465402653798,690.1672190779709,1.3187077382815644e-14,1289.385605134743,690.1672190779709
318,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,117,3.16,0.0,1.823346516836818e-14,1113.7080770134671,0.1052465402653798,690.1672190779686,2.880887496602173e-14,1113.7080770134671,690.1672190779686
318,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,60,3.16,0.0,1.823346516836818e-14,694.072104454304,0.1052465402653798,1572.813737362475,2.880887496602173e-14,694.072104454304,1572.813737362475
319,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,59,3.1,0.0,1.5866331293014477e-13,762.6146967801394,0.08815519467784913,1202.1474968023294,2.459281350417243e-13,762.6146967801394,1202.1474968023294
319,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,119,3.1,0.0,1.5866331293014477e-13,609.1561674708007,0.08815519467784913,472.2680879777722,2.459281350417243e-13,609.1561674708007,472.2680879777722
320,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,119,3.1,0.0,2.075242560378944e-13,919.0952643117953,0.08815519467785202,472.26808797777073,3.216625968587362e-13,919.0952643117953,472.26808797777073
320,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,63,3.1,0.0,2.075242560378944e-13,436.2733012771353,0.08815519467785202,765.2928718108275,3.216625968587362e-13,436.2733012771353,765.2928718108275
321,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,I,60,5.300000000000001,0.0,4.449018312343186e-15,2882.0735918298055,0.08889080062502887,5932.037903286455,1.1789898527709442e-14,2882.0735918298055,5932.037903286455
321,VIGA,Viga_1,IR 203 x 31.3,SISMO_DOWN_4,SISMO,GRAVEDAD_ABS_PLUS_CQC,ENVOLVENTE_POSITIVA,J,61,5.300000000000001,0.0,4.449018312343186e-15,3351.507305787101,0.08889080062502887,7173.07400684584,1.1789898527709442e-14,3351.507305787101,7173.07400684584
